CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
495543381,02/29/2016,12:00:00,02/29/2016,12:05:00,02/29/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE-HOUSE,,,1008814,193572,40.697961321,-73.911415235,"(40.697961321, -73.911415235)"
490388744,02/29/2016,12:00:00,02/29/2016,12:08:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1043516,157081,40.597637353,-73.786588876,"(40.597637353, -73.786588876)"
586519843,02/29/2016,12:00:00,02/29/2016,12:10:00,02/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,CYPRESS HILLS,1019405,182905,40.668647128,-73.873276152,"(40.668647128, -73.873276152)"
891899775,02/29/2016,12:00:00,,,02/29/2016,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,984836,213998,40.754059803,-73.997886352,"(40.754059803, -73.997886352)"
822865549,02/29/2016,12:00:00,02/29/2016,12:15:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,INSIDE,CANDY STORE,,,1042284,203865,40.726056887,-73.790622535,"(40.726056887, -73.790622535)"
782779659,02/29/2016,12:00:00,02/29/2016,12:15:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,997002,191055,40.691077642,-73.954018112,"(40.691077642, -73.954018112)"
634248621,02/29/2016,12:00:00,02/29/2016,13:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1031486,248322,40.848143479,-73.829267551,"(40.848143479, -73.829267551)"
765691748,02/29/2016,12:00:00,02/29/2016,13:00:00,02/29/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,RESIDENCE - APT. HOUSE,,,1007304,256927,40.871857858,-73.916643397,"(40.871857858, -73.916643397)"
252551354,02/29/2016,12:00:00,02/29/2016,16:00:00,02/29/2016,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,TILDEN,,,,,
862553657,02/29/2016,12:00:00,,,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1009943,244587,40.837980964,-73.907148669,"(40.837980964, -73.907148669)"
676677380,02/29/2016,11:50:00,02/29/2016,11:55:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,GROCERY/BODEGA,,,1006878,169152,40.630939016,-73.918479066,"(40.630939016, -73.918479066)"
816296993,02/29/2016,11:45:00,02/29/2016,11:50:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,998181,231480,40.80203233,-73.949682945,"(40.80203233, -73.949682945)"
647061061,02/29/2016,11:45:00,02/29/2016,12:19:00,02/29/2016,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,DRUG STORE,,,1033699,240225,40.825907486,-73.821328408,"(40.825907486, -73.821328408)"
992185081,02/29/2016,11:45:00,02/29/2016,11:55:00,02/29/2016,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,72,,TRANSIT - NYC SUBWAY,,,979305,172965,40.641432408,-74.017819698,"(40.641432408, -74.017819698)"
284168797,02/29/2016,11:45:00,02/29/2016,11:59:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,84,REAR OF,STREET,,,987004,191535,40.692403887,-73.990070406,"(40.692403887, -73.990070406)"
687923064,02/29/2016,11:30:00,,,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,OTHER,,,987801,192258,40.694388072,-73.987196009,"(40.694388072, -73.987196009)"
905843475,02/29/2016,11:30:00,02/29/2016,11:40:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,CHAIN STORE,,,992869,216627,40.761271557,-73.968888838,"(40.761271557, -73.968888838)"
816442015,02/29/2016,11:30:00,02/29/2016,11:35:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,PUBLIC SCHOOL,,,995628,181599,40.665124931,-73.958988678,"(40.665124931, -73.958988678)"
707815289,02/29/2016,11:30:00,02/29/2016,11:45:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1031259,187466,40.681111021,-73.830513623,"(40.681111021, -73.830513623)"
966173286,02/29/2016,11:30:00,02/29/2016,11:35:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,ATTEMPTED,MISDEMEANOR,OTHER,BROOKLYN,84,FRONT OF,STREET,,,987801,192258,40.694388072,-73.987196009,"(40.694388072, -73.987196009)"
687215255,02/29/2016,11:30:00,,,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1006644,195886,40.704318465,-73.9192333,"(40.704318465, -73.9192333)"
982908698,02/29/2016,11:30:00,02/29/2016,11:40:00,02/29/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1023560,267137,40.899823649,-73.857805528,"(40.899823649, -73.857805528)"
167326186,02/29/2016,11:30:00,02/29/2016,15:00:00,02/29/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1013086,236614,40.816087661,-73.895824354,"(40.816087661, -73.895824354)"
932869396,02/29/2016,11:29:00,02/29/2016,11:34:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,STORE UNCLASSIFIED,,,984722,202914,40.723636973,-73.998298598,"(40.723636973, -73.998298598)"
982273857,02/29/2016,11:28:00,02/29/2016,17:21:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,63,INSIDE,RESIDENCE - PUBLIC HOUSING,,GLENWOOD,1006135,170016,40.633312379,-73.921153085,"(40.633312379, -73.921153085)"
946328904,02/29/2016,11:25:00,,,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,22,,PARK/PLAYGROUND,CENTRAL PARK,,990508,220370,40.771547111,-73.977408022,"(40.771547111, -73.977408022)"
779340043,02/29/2016,11:20:00,02/29/2016,12:40:00,02/29/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1025786,245668,40.840887688,-73.849886523,"(40.840887688, -73.849886523)"
453221939,02/29/2016,11:20:00,02/29/2016,11:40:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,FRONT OF,COMMERCIAL BUILDING,,,1025087,267578,40.901027116,-73.852279236,"(40.901027116, -73.852279236)"
478910935,02/29/2016,11:15:00,02/29/2016,11:25:00,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
688477545,02/29/2016,11:10:00,02/29/2016,12:45:00,02/29/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,,,,,
906445318,02/29/2016,11:10:00,02/29/2016,11:11:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,TELECOMM. STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
315565288,02/29/2016,11:05:00,02/29/2016,11:20:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,CHAIN STORE,,,1013973,247559,40.846125588,-73.892571361,"(40.846125588, -73.892571361)"
831038930,02/29/2016,11:03:00,02/29/2016,11:15:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1011806,241375,40.829159337,-73.900429112,"(40.829159337, -73.900429112)"
664130626,02/29/2016,11:02:00,02/29/2016,11:04:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1005947,235372,40.812699137,-73.921619736,"(40.812699137, -73.921619736)"
277494591,02/29/2016,11:00:00,02/29/2016,11:20:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1011979,257404,40.873153628,-73.899737692,"(40.873153628, -73.899737692)"
756547588,02/29/2016,11:00:00,02/29/2016,11:10:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1030971,213828,40.753469787,-73.831369018,"(40.753469787, -73.831369018)"
351216709,02/29/2016,11:00:00,02/29/2016,11:17:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,942397,168312,40.628563417,-74.150780817,"(40.628563417, -74.150780817)"
369612881,02/29/2016,11:00:00,02/29/2016,11:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,FAST FOOD,,,991443,175245,40.647688979,-73.974080567,"(40.647688979, -73.974080567)"
672292893,02/29/2016,11:00:00,02/29/2016,13:45:00,02/29/2016,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,COMMERCIAL BUILDING,,,984110,188364,40.683700646,-74.000506225,"(40.683700646, -74.000506225)"
470140389,02/29/2016,11:00:00,02/29/2016,17:15:00,02/29/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,OPPOSITE OF,STREET,,,1009317,183094,40.669200199,-73.909640223,"(40.669200199, -73.909640223)"
826276738,02/29/2016,11:00:00,02/29/2016,11:10:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013392,237231,40.817780148,-73.894716176,"(40.817780148, -73.894716176)"
351488935,02/29/2016,11:00:00,02/29/2016,12:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,FACTORY/WAREHOUSE,,,1003482,177762,40.654579636,-73.930689359,"(40.654579636, -73.930689359)"
980600781,02/29/2016,11:00:00,02/29/2016,12:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,FACTORY/WAREHOUSE,,,1003482,177762,40.654579636,-73.930689359,"(40.654579636, -73.930689359)"
399008162,02/29/2016,10:58:00,02/29/2016,12:10:00,02/29/2016,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
264536906,02/29/2016,10:52:00,,,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000641,237827,40.819448861,-73.940781977,"(40.819448861, -73.940781977)"
280314168,02/29/2016,10:50:00,02/29/2016,12:00:00,02/29/2016,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,984039,200929,40.718188636,-74.000762616,"(40.718188636, -74.000762616)"
479881386,02/29/2016,10:40:00,02/29/2016,10:57:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,CHAIN STORE,,,1014793,252889,40.860752045,-73.889583293,"(40.860752045, -73.889583293)"
163917160,02/29/2016,10:35:00,02/29/2016,10:40:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,PUBLIC SCHOOL,,,1022602,258369,40.875762489,-73.861321103,"(40.875762489, -73.861321103)"
666874945,02/29/2016,10:30:00,02/29/2016,10:31:00,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,STREET,,,989382,205548,40.730865187,-73.98148456,"(40.730865187, -73.98148456)"
133772642,02/29/2016,10:30:00,02/29/2016,10:35:00,02/29/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001108,231977,40.803391359,-73.939109432,"(40.803391359, -73.939109432)"
264627067,02/29/2016,10:30:00,02/29/2016,10:35:00,02/29/2016,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,DRY CLEANER/LAUNDRY,,,1036549,153377,40.587514489,-73.811705125,"(40.587514489, -73.811705125)"
268126789,02/29/2016,10:30:00,02/29/2016,11:00:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,996149,181562,40.665022689,-73.957110763,"(40.665022689, -73.957110763)"
792214915,02/29/2016,10:30:00,02/29/2016,11:00:00,02/29/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,13,,TRANSIT - NYC SUBWAY,,,987263,209373,40.741364845,-73.98912846,"(40.741364845, -73.98912846)"
561408758,02/29/2016,10:30:00,02/29/2016,10:40:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,PUBLIC SCHOOL,,,1004517,178363,40.656226941,-73.926957416,"(40.656226941, -73.926957416)"
403989629,02/29/2016,10:30:00,02/29/2016,11:00:00,02/29/2016,109,GRAND LARCENY,408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,88,,TRANSIT - NYC SUBWAY,,,995266,190743,40.690223604,-73.960278586,"(40.690223604, -73.960278586)"
532856731,02/29/2016,10:25:00,02/29/2016,10:35:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013902,238673,40.821736332,-73.89286726,"(40.821736332, -73.89286726)"
484873061,02/29/2016,10:22:00,02/29/2016,12:30:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1020444,254812,40.866008735,-73.869143605,"(40.866008735, -73.869143605)"
549839174,02/29/2016,10:20:00,02/29/2016,10:46:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001747,228590,40.794093725,-73.936810155,"(40.794093725, -73.936810155)"
598571705,02/29/2016,10:20:00,02/29/2016,10:30:00,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
414567397,02/29/2016,10:20:00,02/29/2016,10:25:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,COMMERCIAL BUILDING,,,1009742,195423,40.703039256,-73.908061545,"(40.703039256, -73.908061545)"
875116858,02/29/2016,10:15:00,02/29/2016,13:10:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,CHAIN STORE,,,993575,228739,40.794515091,-73.966323533,"(40.794515091, -73.966323533)"
104228075,02/29/2016,10:15:00,02/29/2016,10:30:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1012924,181050,40.66357893,-73.896646458,"(40.66357893, -73.896646458)"
458835842,02/29/2016,10:15:00,02/29/2016,10:30:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1053180,158472,40.601385461,-73.751775494,"(40.601385461, -73.751775494)"
235480022,02/29/2016,10:15:00,02/29/2016,10:30:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1005923,248300,40.848182841,-73.921664673,"(40.848182841, -73.921664673)"
273383550,02/29/2016,10:11:00,02/29/2016,10:16:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,71,,TRANSIT - NYC SUBWAY,,,998054,178678,40.65710398,-73.950249979,"(40.65710398, -73.950249979)"
227036109,02/29/2016,10:10:00,02/29/2016,10:15:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,RESIDENCE - APT. HOUSE,,,1022134,187737,40.681898609,-73.863411621,"(40.681898609, -73.863411621)"
901761991,02/29/2016,10:10:00,02/29/2016,10:15:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,RESIDENCE - APT. HOUSE,,,1022330,187217,40.680470488,-73.862707887,"(40.680470488, -73.862707887)"
803659727,02/29/2016,10:10:00,02/29/2016,10:40:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,946438,171915,40.638471049,-74.136242947,"(40.638471049, -74.136242947)"
410825078,02/29/2016,10:05:00,02/29/2016,11:15:00,02/29/2016,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,,,,1009147,251313,40.856444127,-73.910000385,"(40.856444127, -73.910000385)"
412188435,02/29/2016,10:00:00,02/29/2016,10:20:00,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
786740766,02/29/2016,10:00:00,02/29/2016,10:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,1000666,190519,40.689600407,-73.940807147,"(40.689600407, -73.940807147)"
458900364,02/29/2016,10:00:00,02/29/2016,10:30:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,,BUS (NYC TRANSIT),,,1010990,254549,40.86532058,-73.903325153,"(40.86532058, -73.903325153)"
959170438,02/29/2016,10:00:00,02/29/2016,11:30:00,02/29/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,,OTHER,,,1006188,194405,40.70025461,-73.920882773,"(40.70025461, -73.920882773)"
465932271,02/29/2016,10:00:00,02/29/2016,11:00:00,02/29/2016,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,FRONT OF,STREET,,,1000883,232722,40.805436606,-73.939920299,"(40.805436606, -73.939920299)"
959038584,02/29/2016,10:00:00,02/29/2016,20:00:00,02/29/2016,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1027100,245698,40.840963752,-73.845137424,"(40.840963752, -73.845137424)"
694733605,02/29/2016,10:00:00,02/29/2016,10:05:00,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1032051,217053,40.7623158,-73.827448002,"(40.7623158, -73.827448002)"
393327771,02/29/2016,10:00:00,02/29/2016,22:00:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999390,172259,40.639483032,-73.945449264,"(40.639483032, -73.945449264)"
513584170,02/29/2016,10:00:00,,,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014810,183694,40.670829808,-73.889836422,"(40.670829808, -73.889836422)"
648004445,02/29/2016,10:00:00,02/29/2016,11:00:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,640,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE-HOUSE,,,998698,175733,40.64901957,-73.947935225,"(40.64901957, -73.947935225)"
745245708,02/29/2016,09:58:00,02/29/2016,10:00:00,02/29/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1014079,238400,40.820986429,-73.892228964,"(40.820986429, -73.892228964)"
